origin destination reason MODO HMV RED duration distance strata age gender FEV ID 
139 142 2 2 6.50 AM 20 1.1474 s_3 14 2 13.80 3444 
142 139 6 2 13.25 MD 30 1.1474 s_3 14 2 13.80 3444 
139 139 2 2 6.96 AM 35 0 s_3 9 1 13.80 3445 
139 139 6 2 12.88 MD 15 0 s_3 9 1 13.80 3445 
143 6 5 4 9.25 AM 30 5.3603 s_3 59 1 77.91 3510 
6 143 6 4 18.25 PM 30 5.3603 s_3 59 1 74.02 3510 
143 6 3 4 10.25 MD 30 5.3603 s_3 58 2 77.91 3511 
6 143 6 4 13.25 MD 30 5.3603 s_3 58 2 77.91 3511 
143 6 1 4 7.75 AM 30 5.3603 s_3 30 2 72.46 3512 
6 143 6 4 18.75 PM 30 5.3603 s_3 30 2 74.02 3512 
143 7 1 4 7.25 AM 30 5.7114 s_3 27 2 72.46 3513 
7 143 6 4 17.25 PM 30 5.7114 s_3 27 2 74.02 3513 
143 143 5 1 15.13 MD 15 0 s_3 19 2 77.91 3514 
143 143 6 1 20.13 PM 15 0 s_3 19 2 77.91 3514 
143 143 2 1 6.25 AM 30 0 s_3 10 1 77.91 3515 
143 143 6 1 12.59 MD 10.2 0 s_3 10 1 77.91 3515 
143 11 7 2 8.5 AM 60 6.5808 s_3 54 2 77.91304348 3516 
11 143 6 2 11.5 MD 60 6.5808 s_3 54 2 77.91304348 3516 
143 333 4 4 8.5 AM 60 8.558 s_3 24 2 77.91304348 3517 
333 143 6 4 13.5 MD 60 8.558 s_3 24 2 77.91304348 3517 
143 30 2 2 7.5 AM 60 6.7277 s_3 19 1 77.91304348 3518 
30 143 6 2 21.5 PM 60 6.7277 s_3 19 1 77.91304348 3518 
143 30 1 3 5.75 AM 30 6.7277 s_3 60 1 77.91 3519 
30 143 6 3 20.75 PM 30 6.7277 s_3 60 1 77.91 3519 
143 231 2 4 7.63 AM 45 5.7532 s_3 25 2 72.46 3520 
231 143 6 4 20.63 PM 45 5.7532 s_3 25 2 77.91 3520 
143 19 2 2 17.25 PM 30 5.0827 s_3 23 2 77.91 3521 
19 143 6 2 21.25 PM 30 5.0827 s_3 23 2 77.91 3521 
143 231 2 2 7.63 AM 45 5.7532 s_3 20 2 77.91 3522 
231 143 6 2 20.63 PM 45 5.7532 s_3 20 2 77.91 3522 
143 60 1 4 7.13 AM 45 6.5711 s_3 48 1 72.46 3524 
60 143 2 4 6.38 AM 45 6.5711 s_3 48 1 72.46 3524 
143 143 3 1 6.96 AM 5 0 s_3 16 2 77.91 3525 
143 143 6 1 12.04 MD 5 0 s_3 16 2 77.91 3525 
143 143 7 1 6.96 AM 5 0 s_3 11 1 77.91 3526 
143 143 6 1 12.04 MD 5 0 s_3 11 1 77.91 3526 
143 23 1 2 7.25 AM 30 5.2738 s_3 51 2 77.91304348 3527 
23 143 6 2 18.25 PM 30 5.2738 s_3 51 2 70.12173913 3527 
143 7 1 4 8.208 AM 25 5.7114 s_3 31 1 77.91304348 3528 
7 74 2 4 17.75 PM 30 4.6217 s_3 31 1 74.0173913 3528 
74 143 6 4 22 MN 60 8.4244 s_3 31 1 77.91304348 3528 
143 339 1 3 8.25 AM 30 22.6056 s_3 45 1 77.91 3536 
339 143 6 3 16.25 PM 30 22.6056 s_3 45 1 77.91 3536 
143 161 1 2 7.50 AM 30 2.9142 s_3 45 2 77.91 3537 
161 143 6 2 19.50 PM 30 2.9142 s_3 45 2 77.91 3537 
143 143 2 1 11.93 MD 2 0 s_3 5 1 77.91 3538 
143 143 6 1 6.02 AM 2 0 s_3 5 1 77.91 3538 
143 324 1 2 9.50 AM 120 10.831 s_3 40 1 77.91 3549 
324 335 1 1 11.33 MD 40 1.017 s_3 40 1 77.91 3549 
335 107 1 2 12.38 MD 45 5.3094 s_3 40 1 77.91 3549 
107 107 1 1 13.17 MD 20 0 s_3 40 1 77.91 3549 
107 160 1 2 14.17 MD 20 5.1484 s_3 40 1 77.91 3549 
160 143 6 2 15.50 MD 30 3.3818 s_3 40 1 77.91 3549 
143 399 2 3 11.50 MD 30 4.0206 s_3 5 1 77.91 3550 
399 143 6 3 4.25 AM 30 4.0206 s_3 5 1 77.91 3550 
143 130 1 2 7.875 AM 15 3.1178 s_3 40 1 77.91304348 3551 
130 143 6 2 20.125 PM 15 3.1178 s_3 40 1 77.91304348 3551 
143 146 2 1 12.083 MD 10 0.703 s_3 14 1 77.91304348 3552 
146 143 6 1 17.333 PM 10 0.703 s_3 14 1 77.91304348 3552 
143 151 2 2 7 AM 30 1.9728 s_3 12 1 77.91304348 3553 
151 143 6 2 12.583 MD 10 1.9728 s_3 12 1 77.91304348 3553 
143 146 2 1 7.083 AM 10 0.703 s_3 4 2 77.91304348 3554 
146 143 6 1 12.583 MD 10 0.703 s_3 4 2 77.91304348 3554 
143 7 1 4 6.25 AM 30 5.7114 s_3 45 2 72.45913043 3562 
7 143 6 4 16.25 PM 30 5.7114 s_3 45 2 77.91304348 3562 
143 334 1 3 6.25 AM 30 9.7318 s_3 45 1 46.75 3567 
334 143 6 3 18.25 PM 30 9.7318 s_3 45 1 85.70 3567 
143 7 1 2 7.75 AM 30 5.7114 s_3 37 2 77.91 3568 
7 143 6 2 16.25 PM 30 5.7114 s_3 37 2 77.91 3568 
143 143 2 1 6.96 AM 5 0 s_3 13 1 77.91 3569 
143 143 6 1 12.04 MD 5 0 s_3 13 1 77.91 3569 
143 151 1 2 9.17 AM 20 1.9728 s_3 43 1 77.91 3588 
151 143 6 2 21.17 PM 20 1.9728 s_3 43 1 77.91 3588 
143 9 7 2 14.50 MD 60 6.4037 s_3 39 2 77.91 3589 
9 143 6 2 18.50 PM 60 6.4037 s_3 39 2 70.12 3589 
143 142 1 1 6.583 AM 10 0.5455 s_3 41 1 77.91304348 3597 
142 143 6 1 14.083 MD 10 0.5455 s_3 41 1 77.91304348 3597 
143 142 2 1 12.125 MD 15 0.5455 s_3 12 1 77.91304348 3598 
142 143 6 1 18.125 PM 15 0.5455 s_3 12 1 77.91304348 3598 
143 142 2 1 12.125 MD 15 0.5455 s_3 9 1 77.91304348 3599 
142 143 6 1 18.125 PM 15 0.5455 s_3 9 1 77.91304348 3599 
143 320 1 2 6.75 AM 30 12.0202 s_3 25 2 77.91304348 3607 
320 143 6 2 19.25 PM 90 12.0202 s_3 25 2 77.91304348 3607 
143 44 1 3 12.75 MD 30 7.4721 s_3 37 1 77.91 3612 
44 143 6 3 18.25 PM 30 7.4721 s_3 37 1 54.54 3612 
143 11 1 3 9.25 AM 30 6.5808 s_3 27 2 77.91 3613 
11 143 6 3 16.75 PM 90 6.5808 s_3 27 2 77.91 3613 
143 107 7 4 14.25 MD 30 5.9311 s_3 48 2 77.91 3616 
107 143 6 4 18.25 PM 30 5.9311 s_3 48 2 74.02 3616 
143 78 2 3 6.54 AM 25 7.6041 s_3 17 1 46.75 3617 
78 143 6 3 13.29 MD 35 7.6041 s_3 17 1 77.91 3617 
143 151 1 5 7.88 AM 15 1.9728 s_3 53 1 124.66 3630 
151 143 6 5 18.13 PM 15 1.9728 s_3 53 1 140.24 3630 
143 231 1 2 7.92 AM 10 5.7532 s_3 49 2 77.91 3631 
231 143 6 2 18.08 PM 10 5.7532 s_3 49 2 70.12 3631 
143 151 2 5 6.58 AM 10 1.9728 s_3 24 2 124.66 3632 
151 143 6 5 19.08 PM 10 1.9728 s_3 24 2 77.91 3632 
143 231 2 4 7.38 AM 45 5.7532 s_3 22 2 72.46 3633 
231 143 6 4 18.38 PM 45 5.7532 s_3 22 2 74.02 3633 
143 78 1 3 7.13 AM 75 7.6041 s_3 47 1 70.12 3634 
78 11 7 3 13.08 MD 70 4.878 s_3 47 1 77.91 3634 
11 143 6 3 17.75 PM 30 6.5808 s_3 47 1 85.70 3634 
143 7 1 2 8.50 AM 60 5.7114 s_3 43 2 77.91 3635 
7 143 6 3 18.50 PM 60 5.7114 s_3 43 2 85.70 3635 
143 62 2 2 6.50 AM 60 6.4045 s_3 18 1 77.91 3636 
62 143 6 2 12.50 MD 60 6.4045 s_3 18 1 77.91 3636 
143 151 2 3 12.67 MD 40 1.9728 s_3 10 1 77.91 3637 
151 143 6 3 18.75 PM 30 1.9728 s_3 10 1 77.91 3637 
143 339 1 2 8.25 AM 90 22.6056 s_3 46 1 77.91304348 3641 
339 143 6 4 19.75 PM 90 22.6056 s_3 46 1 77.91304348 3641 
143 151 2 3 6.667 AM 20 1.9728 s_3 14 1 77.91304348 3642 
151 143 6 3 12.125 MD 15 1.9728 s_3 14 1 77.91304348 3642 
143 151 2 3 6.667 AM 20 1.9728 s_3 10 2 77.91304348 3643 
151 143 6 3 12.167 MD 20 1.9728 s_3 10 2 77.91304348 3643 
143 146 5 1 8.17 AM 20 0.703 s_3 61 1 77.91 3657 
146 143 6 1 16.17 PM 20 0.703 s_3 61 1 77.91 3657 
143 146 2 1 11.90 MD 8 0.703 s_3 5 2 77.91 3658 
146 143 6 1 16.07 PM 8 0.703 s_3 5 2 77.91 3658 
143 146 1 1 6.833 AM 10 0.703 s_3 38 2 77.91304348 3659 
146 143 6 1 19.083 PM 10 0.703 s_3 38 2 77.91304348 3659 
143 146 2 1 7.783 AM 4 0.703 s_3 5 1 77.91304348 3660 
146 143 6 1 12.533 MD 4 0.703 s_3 5 1 77.91304348 3660 
143 146 2 1 6.583 AM 10 0.703 s_3 12 1 77.91304348 3661 
146 143 6 1 12.583 MD 10 0.703 s_3 12 1 77.91304348 3661 
143 142 1 3 7.13 AM 15 0.5455 s_3 40 2 77.91 3664 
142 151 1 3 7.42 AM 10 1.4968 s_3 40 2 77.91 3664 
151 142 1 3 7.75 AM 10 1.4968 s_3 40 2 77.91 3664 
142 143 1 3 8.13 AM 15 0.5455 s_3 40 2 77.91 3664 
143 151 2 3 11.92 MD 10 1.9728 s_3 16 1 77.91 3665 
151 143 2 3 18.08 PM 10 1.9728 s_3 16 1 77.91 3665 
143 133 2 3 11.92 MD 10 1.8309 s_3 13 1 77.91 3666 
133 143 2 3 18.13 PM 15 1.8309 s_3 13 1 77.91 3666 
143 143 1 2 14.25 MD 30 0 s_3 48 1 77.91 3670 
143 143 6 3 18.17 PM 20 0 s_3 48 1 109.08 3670 
143 143 1 2 8.25 AM 30 0 s_3 46 2 77.91 3671 
143 143 6 2 10.75 MD 30 0 s_3 46 2 77.91 3671 
143 143 2 1 6.83 AM 10 0 s_3 9 2 77.91 3672 
143 143 6 1 12.58 MD 10 0 s_3 9 2 77.91 3672 
143 143 2 1 6.83 AM 10 0 s_3 10 1 77.91 3673 
143 143 6 1 12.58 MD 10 0 s_3 10 1 77.91 3673 
71 30 1 2 9.25 AM 30 4.5407 s_3 45 1 36.89 3917 
30 71 6 2 19.67 PM 40 4.5407 s_3 45 1 36.89 3917 
71 19 1 3 8.00 AM 60 6.0499 s_3 58 1 36.89 3952 
19 71 6 3 17.50 PM 60 6.0499 s_3 58 1 51.64 3952 
71 377 1 3 7.13 AM 15 3.8114 s_3 29 2 44.26 3953 
377 71 6 3 18.88 PM 15 3.8114 s_3 29 2 73.77 3953 
71 269 1 4 6.25 AM 30 14.8846 s_3 23 2 32.09 3954 
269 71 6 4 17.75 PM 30 14.8846 s_3 23 2 40.58 3954 
71 179 2 2 7.67 AM 40 6.9043 s_3 18 1 33.20 3955 
179 71 6 2 18.00 PM 40 6.9043 s_3 18 1 36.89 3955 
83 231 1 5 6.88 AM 45 7.8835 s_3 50 1 102.17 4200 
231 83 6 5 19.63 PM 45 7.8835 s_3 50 1 63.86 4200 
83 309 2 3 5.92 AM 10 6.4014 s_3 21 1 63.86 4201 
309 83 6 3 12.13 MD 15 6.4014 s_3 21 1 63.86 4201 
83 309 2 3 17.88 PM 15 6.4014 s_3 21 1 114.94 4201 
309 83 6 3 19.63 PM 75 6.4014 s_3 21 1 63.86 4201 
85 12 1 3 7.25 AM 30 6.6677 s_3 32 1 63.86 4202 
12 85 6 3 18.38 PM 45 6.6677 s_3 32 1 89.40 4202 
85 106 1 3 7.83 AM 20 3.8239 s_3 26 2 76.63 4203 
106 85 6 2 17.67 PM 40 3.8239 s_3 26 2 63.86 4203 
83 12 1 3 7.08 AM 30 6.4392 s_3 40 1 63.86 4209 
12 83 6 3 19.21 PM 25 6.4392 s_3 40 1 63.86 4209 
83 8 1 3 6.96 AM 15 5.3668 s_3 25 2 63.86 4210 
8 83 6 2 17.25 PM 30 5.3668 s_3 25 2 63.86 4210 
233 8 3 1 9.125 AM 15 2.581 s_3 55 1 66.96745562 4213 
8 233 6 1 9.917 AM 20 2.581 s_3 55 1 66.96745562 4213 
233 232 2 1 11.875 MD 15 0.4508 s_3 11 1 66.96745562 4214 
232 233 6 1 17.875 PM 15 0.4508 s_3 11 1 66.96745562 4214 
233 8 3 1 9.125 AM 15 2.581 s_3 16 1 66.96745562 4215 
8 233 6 1 9.917 AM 20 2.581 s_3 16 1 66.96745562 4215 
379 378 7 1 18.75 PM 30 0.7886 s_3 62 2 90.10 4400 
378 379 6 1 21.25 PM 30 0.7886 s_3 62 2 90.10 4400 
379 381 7 1 6.58 AM 10 0.6908 s_3 59 1 90.10 4401 
381 379 6 1 18.92 PM 10 0.6908 s_3 59 1 90.10 4401 
379 1 7 2 6.75 AM 30 3.6109 s_3 45 1 90.10 4402 
1 254 7 2 7.29 AM 25 7.6559 s_3 45 1 81.09 4402 
254 22 7 2 17.25 PM 30 6.9865 s_3 45 1 90.10 4402 
22 379 6 2 17.79 PM 25 2.4107 s_3 45 1 81.09 4402 
379 262 1 4 6.67 AM 20 10.2202 s_3 29 1 78.39 4403 
262 379 6 4 17.83 PM 40 10.2202 s_3 29 1 99.11 4403 
379 317 1 1 13.67 MD 20 7.8873 s_3 23 2 90.10 4404 
317 379 6 1 22.17 MN 20 7.8873 s_3 23 2 90.10 4404 
379 378 2 1 6.38 AM 15 0.7886 s_3 16 1 90.10 4405 
378 379 6 1 12.92 MD 20 0.7886 s_3 16 1 90.10 4405 
379 391 5 1 7.375 AM 45 1.0204 s_3 83 2 90.09924386 4406 
391 379 6 1 9.375 AM 45 1.0204 s_3 83 2 90.09924386 4406 
379 377 7 1 18.208 PM 25 0.6045 s_3 83 2 90.09924386 4406 
377 379 6 1 19.21 PM 34.8 0.6045 s_3 83 2 90.09924386 4406 
375 375 2 1 8.04 AM 5 0 s_3 5 1 90.10 4407 
375 375 6 1 11.96 MD 5 0 s_3 5 1 90.10 4407 
375 13 4 2 13.33 MD 40 4.1923 s_3 51 2 90.10 4408 
13 375 6 2 16.63 PM 45 4.1923 s_3 51 2 90.10 4408 
375 391 5 1 17.75 PM 30 0.7406 s_3 24 1 90.10 4409 
391 375 6 1 20.75 PM 30 0.7406 s_3 24 1 90.10 4409 
375 13 1 1 5.75 AM 30 4.1923 s_3 27 2 90.10 4410 
13 375 6 1 22.25 MN 30 4.1923 s_3 27 2 90.10 4410 
375 13 7 2 13.33 MD 40 4.1923 s_3 4 1 90.10 4411 
13 375 6 2 16.63 PM 45 4.1923 s_3 4 1 90.10 4411 
375 398 7 2 6.25 AM 30 1.7416 s_3 12 1 90.10 4412 
398 375 6 2 12.75 MD 30 1.7416 s_3 12 1 90.10 4412 
376 216 1 4 5.625 AM 45 9.2015 s_3 30 1 90.09924386 4415 
216 376 6 4 18.125 PM 45 9.2015 s_3 30 1 85.59428166 4415 
375 376 1 1 5.71 AM 5 0.2344 s_3 33 1 90.10 4416 
376 135 1 3 6.04 AM 25 4.3155 s_3 33 1 90.10 4416 
135 376 1 3 6.71 AM 25 4.3155 s_3 33 1 90.10 4416 
376 375 6 1 19.04 PM 5 0.2344 s_3 33 1 90.10 4416 
375 104 2 5 11.96 MD 5 0.6724 s_3 8 2 90.10 4417 
104 375 6 5 17.04 PM 5 0.6724 s_3 8 2 126.14 4417 
375 173 2 2 6.38 AM 45 5.7877 s_3 15 1 90.10 4418 
173 375 6 2 12.88 MD 45 5.7877 s_3 15 1 90.10 4418 
380 380 7 1 9.96 AM 4.8 0 s_3 52 2 90.09924386 4419 
380 380 6 1 10.96 MD 4.8 0 s_3 52 2 90.09924386 4419 
377 375 1 1 7.042 AM 5 0.4736 s_3 22 1 90.09924386 4420 
375 377 6 1 11.96 MD 4.8 0.4736 s_3 22 1 90.09924386 4420 
377 375 1 1 12.542 MD 5 0.4736 s_3 22 1 90.09924386 4420 
375 377 6 1 17.542 PM 5 0.4736 s_3 22 1 90.09924386 4420 
377 77 1 2 7.208 AM 25 1.9125 s_3 25 2 90.09924386 4421 
77 377 6 2 19.458 PM 25 1.9125 s_3 25 2 90.09924386 4421 
377 377 2 1 8.033 AM 4 0 s_3 4 2 90.09924386 4422 
377 377 6 1 16.452 PM 3.8 0 s_3 4 2 90.09924386 4422 
379 1 7 2 13.25 MD 30 3.6109 s_3 35 2 90.10 4423 
1 379 6 2 16.75 PM 30 3.6109 s_3 35 2 90.10 4423 
379 1 1 3 17.58 PM 10 3.6109 s_3 35 2 180.20 4423 
1 379 6 1 0.58 MN 10 3.6109 s_3 35 2 90.10 4423 
379 1 7 2 13.25 MD 30 3.6109 s_3 16 2 90.10 4424 
1 379 6 2 16.75 PM 30 3.6109 s_3 16 2 90.10 4424 
379 1 1 3 17.58 PM 10 3.6109 s_3 16 2 180.20 4424 
1 379 6 1 0.58 MN 10 3.6109 s_3 16 2 90.10 4424 
379 1 1 5 10.58 MD 10 3.6109 s_3 52 1 90.10 4429 
1 9 1 1 10.88 MD 5 0.615 s_3 52 1 90.10 4429 
9 1 1 1 11.04 MD 5 0.615 s_3 52 1 90.10 4429 
1 379 6 2 15.25 MD 30 3.6109 s_3 52 1 90.10 4429 
379 379 7 1 16.04 PM 5 0 s_3 51 2 90.10 4430 
379 379 6 1 18.46 PM 5 0 s_3 51 2 90.10 4430 
379 328 1 3 18.25 PM 30 5.0893 s_3 28 1 162.18 4431 
328 379 6 3 6.25 AM 30 5.0893 s_3 28 1 63.07 4431 
379 104 2 1 6.63 AM 15 0.4225 s_3 14 2 90.10 4432 
104 379 6 1 13.42 MD 10 0.4225 s_3 14 2 90.10 4432 
375 104 7 1 19.125 PM 15 0.6724 s_3 18 1 90.09924386 4433 
104 375 6 1 21.625 PM 15 0.6724 s_3 18 1 90.09924386 4433 
375 104 2 1 6.625 AM 15 0.6724 s_3 13 2 90.09924386 4434 
104 375 6 1 13.125 MD 15 0.6724 s_3 13 2 90.09924386 4434 
375 104 2 1 12.375 MD 15 0.6724 s_3 6 2 90.09924386 4435 
104 375 6 1 17.083 PM 10 0.6724 s_3 6 2 90.09924386 4435 
375 127 1 2 7.833 AM 40 1.5137 s_3 46 1 90.09924386 4436 
127 375 6 2 20.333 PM 40 1.5137 s_3 46 1 90.09924386 4436 
375 329 1 3 9.125 AM 15 4.7118 s_3 44 2 90.09924386 4437 
329 375 6 3 19.125 PM 15 4.7118 s_3 44 2 90.09924386 4437 
377 381 1 1 9.542 AM 5 0.4737 s_3 37 2 90.09924386 4438 
381 377 6 1 12.042 MD 5 0.4737 s_3 37 2 90.09924386 4438 
377 381 1 1 13.042 MD 5 0.4737 s_3 37 2 90.09924386 4438 
381 377 6 1 18.042 PM 5 0.4737 s_3 37 2 90.09924386 4438 
377 381 1 1 7.042 AM 5 0.4737 s_3 45 1 90.09924386 4439 
381 377 6 1 18.042 PM 5 0.4737 s_3 45 1 90.09924386 4439 
377 381 1 1 7.042 AM 5 0.4737 s_3 40 1 90.09924386 4440 
381 377 6 1 18.042 PM 5 0.4737 s_3 40 1 90.09924386 4440 
377 151 2 3 6.625 AM 15 3.6343 s_3 23 2 90.09924386 4441 
151 377 6 3 15.335 MD 19.8 3.6343 s_3 23 2 90.09924386 4441 
377 151 2 3 6.625 AM 15 3.6343 s_3 10 1 90.09924386 4442 
151 377 6 3 15.335 MD 19.8 3.6343 s_3 10 1 90.09924386 4442 
376 105 1 2 6.75 AM 30 1.5585 s_3 29 2 90.10 4446 
105 376 6 2 18.25 PM 30 1.5585 s_3 29 2 90.10 4446 
376 231 1 3 5.75 AM 30 4.6661 s_3 28 2 90.10 4447 
231 376 6 3 18.75 PM 30 4.6661 s_3 28 2 63.07 4447 
376 80 1 3 7.67 AM 20 2.744 s_3 25 1 54.06 4448 
80 376 6 3 18.67 PM 20 2.744 s_3 25 1 63.07 4448 
380 98 1 3 7.67 AM 20 2.1098 s_3 70 1 90.10 4449 
98 380 6 3 17.67 PM 20 2.1098 s_3 70 1 126.14 4449 
380 104 2 1 6.88 AM 15 0.4331 s_3 12 2 90.10 4450 
104 380 6 1 13.13 MD 15 0.4331 s_3 12 2 90.10 4450 
380 104 2 1 6.88 AM 15 0.4331 s_3 13 2 90.10 4451 
104 380 6 1 13.13 MD 15 0.4331 s_3 13 2 90.10 4451 
380 103 1 3 7.08 AM 10 1.0304 s_3 39 1 63.07 4452 
103 380 6 3 16.92 PM 10 1.0304 s_3 39 1 90.10 4452 
379 61 1 5 21.75 PM 30 1.7681 s_3 26 2 90.09924386 4453 
61 379 6 2 6.25 AM 30 1.7681 s_3 26 2 81.08931947 4453 
379 104 7 1 6.873 AM 5.2 0.4225 s_3 26 2 90.09924386 4453 
104 379 6 1 7.042 AM 5 0.4225 s_3 26 2 90.09924386 4453 
379 22 7 1 14.583 MD 10 2.4107 s_3 52 2 90.09924386 4454 
22 379 6 1 5.002 AM 9.8 2.4107 s_3 52 2 90.09924386 4454 
379 104 2 1 6.915 AM 10.2 0.4225 s_3 10 2 90.09924386 4455 
104 379 6 1 11.875 MD 15 0.4225 s_3 10 2 90.09924386 4455 
379 1 7 2 12.167 MD 20 3.6109 s_3 59 1 90.09924386 4459 
1 379 6 2 17.877 PM 24.8 3.6109 s_3 59 1 81.08931947 4459 
379 102 3 5 17.083 PM 10 0.9743 s_3 52 2 162.1786389 4460 
102 379 6 5 17.752 PM 9.8 0.9743 s_3 52 2 162.1786389 4460 
379 308 2 2 9.25 AM 30 5.3183 s_3 19 2 90.09924386 4461 
308 379 6 2 14.75 MD 30 5.3183 s_3 19 2 90.09924386 4461 
375 383 1 6 6.04 AM 5 0.8052 s_3 20 1 90.10 4462 
383 375 6 6 17.54 PM 5 0.8052 s_3 20 1 90.10 4462 
375 383 7 1 14.08 MD 10 0.8052 s_3 19 2 90.10 4463 
383 375 6 1 15.08 MD 10 0.8052 s_3 19 2 90.10 4463 
377 377 1 1 6.04 AM 5 0 s_3 43 1 90.10 4464 
377 377 6 1 20.96 PM 5 0 s_3 43 1 90.10 4464 
377 377 1 1 6.04 AM 5 0 s_3 40 2 90.10 4465 
377 377 6 1 20.96 PM 5 0 s_3 40 2 90.10 4465 
377 62 1 3 7.21 AM 25 0.9939 s_3 21 2 54.06 4466 
62 377 6 3 18.25 PM 30 0.9939 s_3 21 2 63.07 4466 
377 179 2 2 5.71 AM 25 3.8479 s_3 17 2 90.10 4467 
179 377 6 2 17.33 PM 20 3.8479 s_3 17 2 90.10 4467 
376 153 1 2 7.71 AM 25 3.0782 s_3 39 1 90.10 4468 
153 376 6 4 18.75 PM 30 3.0782 s_3 39 1 85.59 4468 
376 399 1 2 7.67 AM 20 1.4343 s_3 29 2 90.10 4469 
399 376 6 3 20.25 PM 30 1.4343 s_3 29 2 90.10 4469 
376 102 1 2 6.58 AM 10 1.3696 s_3 24 1 90.10 4470 
102 376 6 2 17.58 PM 10 1.3696 s_3 24 1 90.10 4470 
379 2 3 2 14.00 MD 60 3.2097 s_3 40 1 90.10 4472 
2 6 3 1 14.92 MD 30 0.4708 s_3 40 1 90.10 4472 
6 12 3 1 15.75 MD 30 1.1646 s_3 40 1 90.10 4472 
12 1 7 1 16.42 PM 30 0.4184 s_3 40 1 90.10 4472 
1 379 6 2 17.67 PM 20 3.6109 s_3 40 1 81.09 4472 
379 155 1 6 8.17 AM 20 2.8711 s_3 49 1 90.10 4473 
155 379 6 6 17.25 PM 30 2.8711 s_3 49 1 90.10 4473 
379 155 1 6 7.67 AM 20 2.8711 s_3 54 1 90.10 4474 
155 379 6 6 18.25 PM 30 2.8711 s_3 54 1 90.10 4474 
379 202 1 3 8.75 AM 30 6.1725 s_3 50 1 90.10 4475 
202 379 6 3 13.75 MD 30 6.1725 s_3 50 1 90.10 4475 
379 393 1 6 15.13 MD 15 1.4772 s_3 50 1 90.10 4475 
393 379 6 6 17.75 PM 30 1.4772 s_3 50 1 90.10 4475 
375 107 7 3 15.25 MD 30 2.3531 s_3 65 2 90.09924386 4476 
107 375 6 3 18.25 PM 30 2.3531 s_3 65 2 126.1389414 4476 
381 24 1 2 7.25 AM 30 1.902 s_3 52 1 90.09924386 4480 
24 381 6 2 12.75 MD 30 1.902 s_3 52 1 90.09924386 4480 
381 183 4 2 14.5 MD 60 5.3073 s_3 52 1 90.09924386 4480 
183 381 6 2 16.5 PM 60 5.3073 s_3 52 1 90.09924386 4480 
381 24 1 2 7.167 AM 20 1.902 s_3 27 2 90.09924386 4481 
24 381 6 2 12.335 MD 19.8 1.902 s_3 27 2 90.09924386 4481 
381 158 2 2 5.625 AM 15 3.0133 s_3 22 2 90.09924386 4482 
158 381 6 2 7.79 AM 25.2 3.0133 s_3 22 2 90.09924386 4482 
381 6 3 2 14.25 MD 30 2.3045 s_3 22 2 90.09924386 4482 
6 381 6 2 15.25 MD 30 2.3045 s_3 22 2 90.09924386 4482 
377 377 1 1 7.96 AM 4.8 0 s_3 60 1 90.09924386 4483 
377 377 6 1 12.96 MD 4.8 0 s_3 60 1 90.09924386 4483 
377 377 1 1 14.042 MD 5 0 s_3 60 1 90.09924386 4483 
377 377 6 1 17.96 PM 4.8 0 s_3 60 1 90.09924386 4483 
377 104 2 1 12.583 MD 10 0.6898 s_3 15 1 90.09924386 4484 
104 377 6 1 17.915 PM 10.2 0.6898 s_3 15 1 90.09924386 4484 
376 329 1 3 5.75 AM 30 4.782 s_3 62 1 90.09924386 4485 
329 334 1 3 7.625 AM 15 2.7612 s_3 62 1 63.0694707 4485 
334 329 1 3 8.125 AM 15 2.7612 s_3 62 1 90.09924386 4485 
329 312 1 3 8.585 AM 19.8 1.9394 s_3 62 1 90.09924386 4485 
312 329 1 3 9.375 AM 15 1.9394 s_3 62 1 90.09924386 4485 
329 399 1 3 9.918 AM 29.8 5.3306 s_3 62 1 90.09924386 4485 
399 376 6 3 10.667 MD 20 1.4343 s_3 62 1 90.09924386 4485 
376 376 2 1 12.96 MD 4.8 0 s_3 60 2 90.09924386 4486 
376 376 6 1 16.542 PM 5 0 s_3 60 2 90.09924386 4486 
377 17 1 5 7.17 AM 20 3.878 s_3 70 1 108.12 4487 
17 377 6 5 12.33 MD 20 3.878 s_3 70 1 90.10 4487 
377 60 1 2 6.08 AM 10 1.621 s_3 18 1 90.10 4488 
60 377 6 2 14.63 MD 15 1.621 s_3 18 1 90.10 4488 
377 269 1 2 7.00 AM 60 12.306 s_3 45 1 90.10 4489 
269 377 6 2 20.00 PM 60 12.306 s_3 45 1 90.10 4489 
377 104 2 1 6.42 AM 20 0.6898 s_3 16 1 90.10 4490 
104 377 6 1 14.83 MD 20 0.6898 s_3 16 1 90.10 4490 
377 104 2 1 6.83 AM 10 0.6898 s_3 9 2 90.10 4491 
104 377 6 1 11.88 MD 15 0.6898 s_3 9 2 90.10 4491 
377 104 2 1 6.67 AM 10 0.6898 s_3 13 2 90.10 4492 
104 377 6 1 11.92 MD 10 0.6898 s_3 13 2 90.10 4492 
377 104 2 1 6.67 AM 10 0.6898 s_3 9 1 90.10 4493 
104 377 6 1 11.92 MD 10 0.6898 s_3 9 1 90.10 4493 
379 312 1 2 9 AM 60 6.2562 s_3 61 2 90.09924386 4497 
312 379 6 2 11.71 MD 64.8 6.2562 s_3 61 2 90.09924386 4497 
379 205 1 4 6.333 AM 70 6.9109 s_3 27 2 83.79229679 4498 
